is_squeezed,energy_level,momentum,prev_momentum,squeeze_on,fired,Signal,Close,timestamp,ticker,name,has_houyi,has_whale,composite_score
True,3,0.04666646321614583,0.04999971389770507,True,False,觀望 (動能減弱),9.279999732971191,2026-04-07 00:00:00,7516.TWO,清淨海,False,False,0
True,2,0.08333365122477213,0.10000038146972656,True,False,觀望 (動能減弱),27.25,2026-04-07 00:00:00,1325.TW,恆大,False,False,0
True,2,-0.2000001271565755,-0.16666666666666666,True,False,賣出 (動能轉弱),19.049999237060547,2026-04-07 00:00:00,1418.TW,東華,False,False,0
True,2,0.0,0.050000031789143876,True,False,賣出 (動能轉弱),12.649999618530273,2026-04-07 00:00:00,1454.TW,台富,False,False,0
True,2,0.008333841959635414,0.033334096272786454,True,False,觀望 (動能減弱),17.649999618530273,2026-04-07 00:00:00,1463.TW,強盛新,False,False,0
True,2,-0.15833346048990884,-0.125,True,False,賣出 (動能轉弱),26.25,2026-04-07 00:00:00,1732.TW,毛寶,False,False,0
True,2,-0.02499977747599284,-0.04999987284342447,True,False,觀察 (跌勢收斂),13.550000190734863,2026-04-07 00:00:00,1813.TWO,寶利徠,False,False,1
True,2,-0.11666615804036456,-0.09166622161865233,True,False,賣出 (動能轉弱),30.950000762939453,2026-04-07 00:00:00,2237.TWO,華德動能,False,False,0
True,2,-0.2140661875406901,-0.07381820678710938,True,False,賣出 (動能轉弱),20.600000381469727,2026-04-07 00:00:00,2483.TW,百容,True,False,1
True,2,-0.17499955495198566,-0.17499955495198566,True,False,賣出 (動能轉弱),27.100000381469727,2026-04-07 00:00:00,2741.TWO,老四川,False,False,0
True,2,0.400000254313151,0.4499994913736979,True,False,觀望 (動能減弱),89.30000305175781,2026-04-07 00:00:00,2758.TWO,路易莎咖啡,False,False,0
True,2,-0.008333524068196613,0.008333206176757812,True,False,賣出 (動能轉弱),20.0,2026-04-07 00:00:00,2908.TW,特力,False,False,0
True,2,-0.008333206176757809,0.008333524068196617,True,False,賣出 (動能轉弱),20.100000381469727,2026-04-07 00:00:00,3252.TWO,海灣,False,False,0
True,2,-0.016666730244954433,0.008333206176757812,True,False,賣出 (動能轉弱),17.25,2026-04-07 00:00:00,3373.TWO,熱映,False,False,0
True,2,-0.09999847412109379,-0.21666590372721356,True,False,觀察 (跌勢收斂),92.0,2026-04-07 00:00:00,3473.TWO,智通聯網,False,False,1
True,2,-0.14999961853027344,-0.03333314259847005,True,False,賣出 (動能轉弱),18.450000762939453,2026-04-07 00:00:00,4171.TWO,瑞基,False,False,0
True,2,-0.1499999364217122,-0.16666650772094727,True,False,觀察 (跌勢收斂),10.149999618530273,2026-04-07 00:00:00,4186.TWO,尖端醫,False,False,1
True,2,-0.27666664123535156,-0.32499996821085614,True,False,觀察 (跌勢收斂),6.900000095367432,2026-04-07 00:00:00,4194.TWO,禾生技,False,False,1
True,2,-0.03333361943562825,-0.08333365122477213,True,False,觀察 (跌勢收斂),16.0,2026-04-07 00:00:00,4502.TWO,健信,False,False,1
True,2,-0.008333206176757812,-0.02499993642171224,True,False,觀察 (跌勢收斂),18.899999618530273,2026-04-07 00:00:00,4538.TWO,大詠城,False,False,1
True,2,-0.625,-0.650000254313151,True,False,觀察 (跌勢收斂),38.95000076293945,2026-04-07 00:00:00,5201.TWO,凱衛,False,False,1
True,2,0.09999990463256835,0.1333333651224772,True,False,觀望 (動能減弱),15.800000190734863,2026-04-07 00:00:00,5859.TWO,遠壽,False,False,0
True,2,-0.08333333333333333,-0.08333333333333334,True,False,觀察 (跌勢收斂),16.649999618530273,2026-04-07 00:00:00,6144.TWO,得利影,False,False,1
True,2,-0.5583330790201823,-0.33333333333333326,True,False,賣出 (動能轉弱),32.0,2026-04-07 00:00:00,6595.TWO,光禹國際,False,False,0
True,2,-1.7083326975504556,-1.3083330790201821,True,False,賣出 (動能轉弱),36.900001525878906,2026-04-07 00:00:00,6723.TWO,傑智環境,False,False,0
True,2,-0.10833358764648438,-0.08333396911621094,True,False,賣出 (動能轉弱),36.0,2026-04-07 00:00:00,6730.TWO,常廣,False,False,0
True,2,0.6999982198079426,0.7666651407877604,True,False,觀望 (動能減弱),74.5,2026-04-07 00:00:00,6738.TWO,鼎��,False,False,0
True,2,-0.10833295186360678,-0.14166641235351562,True,False,觀察 (跌勢收斂),44.20000076293945,2026-04-07 00:00:00,6771.TW,平和環保-創,False,False,1
True,2,-0.036666711171468094,-0.01666673024495443,True,False,賣出 (動能轉弱),6.079999923706055,2026-04-07 00:00:00,6793.TWO,天力離岸,True,False,1
True,2,0.008333206176757785,-0.04166682561238608,True,False,買入 (動能增強),13.949999809265137,2026-04-07 00:00:00,6797.TWO,圓點奈米,False,False,2
True,2,-0.4666659037272135,-0.28333282470703125,True,False,賣出 (動能轉弱),70.4000015258789,2026-04-07 00:00:00,6846.TWO,綠茵,False,False,0
True,2,-0.10833295186360677,-0.07500012715657552,True,False,賣出 (動能轉弱),49.5,2026-04-07 00:00:00,6886.TWO,遠東生技,False,False,0
True,2,0.5833320617675781,0.6999994913736979,True,False,觀望 (動能減弱),67.0,2026-04-07 00:00:00,6926.TWO,聖安生醫,False,False,0
True,2,-0.08333333333333323,-0.2499999999999999,True,False,觀察 (跌勢收斂),182.5,2026-04-07 00:00:00,7689.TWO,大鵬科CLMX,False,False,1
True,2,0.2416674296061198,0.38333384195963544,True,False,觀望 (動能減弱),38.70000076293945,2026-04-07 00:00:00,7737.TWO,凱鈿,False,False,0
True,2,-0.6166667938232421,-0.5666669209798177,True,False,賣出 (動能轉弱),56.5,2026-04-07 00:00:00,7797.TWO,Q BURGER,False,False,0
True,2,-1.4666659037272134,-1.3416659037272134,True,False,賣出 (動能轉弱),31.25,2026-04-07 00:00:00,7833.TWO,綠岩能源,False,False,0
True,2,0.14166641235351562,0.3916670481363932,True,False,觀望 (動能減弱),49.099998474121094,2026-04-07 00:00:00,7865.TWO,金聯成,True,False,1
True,2,0.33333333333333326,1.9166666666666667,True,False,觀望 (動能減弱),252.5,2026-04-07 00:00:00,7883.TWO,饗賓,False,False,0
