is_squeezed,energy_level,momentum,fired,Signal,timestamp,ticker,name
True,3,0.008333365122477213,False,觀望 (動能減弱),2026-03-24 00:00:00,4502.TWO,健信
True,2,0.23333326975504556,False,觀望 (動能減弱),2026-03-24 00:00:00,3252.TWO,海灣
True,2,0.04166634877522786,False,觀望 (動能減弱),2026-03-24 00:00:00,4972.TWO,湯石照明
True,2,0.011666774749755861,False,觀望 (動能減弱),2026-03-24 00:00:00,5531.TW,鄉林
True,2,0.5,False,觀望 (動能減弱),2026-03-24 00:00:00,6523.TWO,達爾膚
True,2,0.6666666666666665,False,買入 (動能增強),2026-03-24 00:00:00,6929.TWO,佑全
True,2,0.1833333969116211,False,觀望 (動能減弱),2026-03-24 00:00:00,8024.TWO,佑華
True,1,0.10666688283284505,False,買入 (動能增強),2026-03-24 00:00:00,1213.TW,大飲
True,1,0.09166669845581053,False,買入 (動能增強),2026-03-24 00:00:00,1219.TW,福壽
True,1,-0.10833326975504555,False,賣出 (動能轉弱),2026-03-24 00:00:00,1324.TW,地球
True,1,-0.008333524068196606,False,觀察 (跌勢收斂),2026-03-24 00:00:00,1742.TWO,台蠟
True,1,0.05833323796590169,False,觀望 (動能減弱),2026-03-24 00:00:00,1813.TWO,寶利徠
True,1,0.47500038146972656,False,買入 (動能增強),2026-03-24 00:00:00,2027.TW,大成鋼
True,1,-3.2499999999999996,False,賣出 (動能轉弱),2026-03-24 00:00:00,2385.TW,群光
True,1,-0.10000006357828778,False,觀察 (跌勢收斂),2026-03-24 00:00:00,2901.TW,欣欣
True,1,-0.5499998728434244,False,賣出 (動能轉弱),2026-03-24 00:00:00,2926.TWO,誠品生活
True,1,-0.8166669209798176,False,觀察 (跌勢收斂),2026-03-24 00:00:00,3205.TWO,佰研
True,1,0.016666412353515625,False,買入 (動能增強),2026-03-23 00:00:00,3454.TW,晶睿
True,1,0.008333206176757812,False,觀望 (動能減弱),2026-03-24 00:00:00,3466.TWO,德晉
True,1,0.44166628519694007,False,買入 (動能增強),2026-03-24 00:00:00,3490.TWO,單井
True,1,-1.0000006357828777,False,賣出 (動能轉弱),2026-03-24 00:00:00,4127.TWO,天良
True,1,0.05833371480305989,False,買入 (動能增強),2026-03-24 00:00:00,4406.TWO,新昕纖
True,1,-0.2500003178914388,False,賣出 (動能轉弱),2026-03-24 00:00:00,4538.TWO,大詠城
True,1,-0.03333346048990885,False,賣出 (動能轉弱),2026-03-24 00:00:00,4558.TWO,寶緯
