is_squeezed,energy_level,momentum,prev_momentum,squeeze_on,fired,Signal,Close,timestamp,ma20,ma20_slope,ma20_converging,close_above_ma20,volume_expansion_ratio,volume_expansion,rs_ratio,rs_index,rs_ema20,rs_ema60,rs_slope_1d,rs_slope_5d,rs_slope_20d,rs_slope,rs_above_ema20,rs_above_ema60,rs_ema20_above_ema60,rs_new_high_60,rs_new_high_120,rs_rising_10,rs_percentile_60,rs_high_price_not_high,price_dist_to_high_60,rs_signal,ticker,name,marketCap,trailingPE,priceToBook,dividendYield,averageVolume,sector,error,value_score,ranking_score,ranking_score_version,feature_schema_version,feature_schema_date,rs_component_score,experimental_score,shadow_score_ma20,shadow_score_rs,composite_score,composite_score_v2,score_version,rank_position_v1,ranking_percentile_v1,rank_position,ranking_percentile,rank_position_v2,ranking_percentile_v2,benchmark_symbol,benchmark_source,benchmark_period,benchmark_last_date,scan_id,has_houyi,has_whale
False,0,-0.2133331298828125,-0.07666651407877605,False,True,強烈賣出 (跌破),24.190000534057617,2026-07-30 00:00:00,24.85649995803833,-0.04200000762939382,True,False,0.6358099220489608,False,0.0006057601064977734,80.22736453148485,0.0005708336476126985,0.0005807525456822723,0.6482275984985852,2.5473135402133362,2.608796407066727,0.6482275984985852,True,True,False,False,False,True,0.8372134442372282,False,-0.06494009473041684,偏強 (RS上升),0061.TW,元大寶滬深,nan,19.80704,nan,0.0,301855.0,nan,nan,0.3297146868900793,0,v1,phase6a,2026-07-12,1,1,0,1,0,1,v1,277,0.476280834914611,277,0.476280834914611,322,0.3908918406072106,^TWII,yfinance,2y,2026-07-30,scan_20260730_125126,False,False
True,1,0.01666577657063803,0.029998779296875,True,False,觀望 (動能減弱),42.5099983215332,2026-07-30 00:00:00,42.345999526977536,0.06649990081786683,False,True,0.7587560670382881,False,0.0010645250327389177,89.97715532132365,0.0009700598617585554,0.0009283227998386351,1.035676996949908,3.8360213785580743,8.207398787337873,1.035676996949908,True,True,True,True,True,True,1.0,True,-0.0218591988714254,強勢 (RS強勁),0055.TW,元大MSCI金融,nan,17.086512,nan,2.97,637271.0,nan,nan,0.5072638958099747,0,v1,phase6a,2026-07-12,3,3,2,3,0,3,v1,276,0.4781783681214421,276,0.4781783681214421,183,0.6546489563567363,^TWII,yfinance,2y,2026-07-30,scan_20260730_125126,False,False
True,0,0.28461297353108717,0.2082265218098958,True,False,買入 (動能增強),13.149999618530273,2026-07-30 00:00:00,13.08954930305481,0.013301038742065785,False,True,1.0514906738967889,False,0.00032929909026465027,43.69511877101143,0.0003017630557866245,0.00030637442316198087,0.9698474373609489,3.8636993269118847,5.576206002400763,0.9698474373609489,True,True,False,False,False,True,0.9933315315597705,False,-0.02230484721109105,偏強 (RS上升),1103.TW,嘉泥,8662628352.0,16.645569,0.47717538,3.95,394586.0,Basic Materials,nan,0.7256347168051415,2,v1,phase6a,2026-07-12,1,3,4,3,2,3,v1,34,0.937381404174573,34,0.937381404174573,88,0.8349146110056926,^TWII,yfinance,2y,2026-07-30,scan_20260730_125126,False,False
True,1,0.03435722986857096,-0.004749615987141926,True,False,買入 (動能增強),13.800000190734863,2026-07-30 00:00:00,13.804078626632691,0.0071928024292002846,False,False,0.8111738031776801,False,0.00034557624640972373,48.056688636469886,0.0003173153277780106,0.0003264549175294931,0.9463729919345187,3.185638452695305,4.925246232678315,0.9463729919345187,True,True,False,False,False,True,0.9413914659293298,False,-0.051401770826948634,偏強 (RS上升),1109.TW,信大,4707993088.0,17.468353,0.55631703,6.5,181519.0,Basic Materials,nan,0.802250049423651,2,v1,phase6a,2026-07-12,1,3,3,3,2,3,v1,35,0.9354838709677419,35,0.9354838709677419,89,0.8330170777988615,^TWII,yfinance,2y,2026-07-30,scan_20260730_125126,False,False
True,0,0.3745295206705729,0.3827061653137207,True,False,觀望 (動能減弱),16.100000381469727,2026-07-30 00:00:00,15.852687883377076,0.03476490974426305,False,True,1.0790894100720763,False,0.000403172291458291,38.993993488712064,0.0003640427671762249,0.00036209154315561737,1.1443801418849153,4.046500786089768,9.656687066477975,1.1443801418849153,True,True,True,True,False,True,1.0,True,-0.003095928064492215,強勢 (RS強勁),1110.TW,東泥,9184453632.0,44.72222,0.96859586,1.87,277319.0,Basic Materials,nan,0.40563219881652984,2,v1,phase6a,2026-07-12,3,5,4,5,2,5,v1,36,0.9335863377609108,36,0.9335863377609108,22,0.9601518026565465,^TWII,yfinance,2y,2026-07-30,scan_20260730_125126,False,True
True,1,0.040704409281412765,0.022786140441894528,True,False,買入 (動能增強),12.399999618530273,2026-07-30 00:00:00,12.361247062683105,0.015209436416625977,False,True,0.8060214175541798,False,0.00031051777278457484,39.91003771193037,0.0002836052757701847,0.0002920726612284202,1.0089647738749763,3.0731765826397917,5.885116257555234,1.0089647738749763,True,True,False,True,False,True,1.0,True,-0.007139822374182203,強勢 (RS強勁),1201.TW,味全,6275181056.0,32.631577,0.80708146,1.71,495585.0,Consumer Defensive,nan,0.45230129651457673,2,v1,phase6a,2026-07-12,2,4,4,4,2,4,v1,37,0.9316888045540797,37,0.9316888045540797,46,0.9146110056925996,^TWII,yfinance,2y,2026-07-30,scan_20260730_125126,False,False
True,0,0.1166667938232422,-0.23333358764648438,True,False,買入 (動能增強),57.400001525878906,2026-07-30 00:00:00,57.635000228881836,-0.009999847412110796,False,False,0.5600241675628164,False,0.0014373968693524603,60.69900103384826,0.001316653082464095,0.0013072992570981048,0.9747259086903215,3.603851753155274,8.483496153115965,0.9747259086903215,True,True,True,True,False,True,1.0,True,-0.023809485192973434,強勢 (RS強勁),1210.TW,大成,48027000832.0,13.287037,1.9094508,5.24,3429627.0,Consumer Defensive,nan,0.6215040087283765,2,v1,phase6a,2026-07-12,3,5,2,5,2,5,v1,38,0.9297912713472486,38,0.9297912713472486,23,0.9582542694497154,^TWII,yfinance,2y,2026-07-30,scan_20260730_125126,False,False
True,0,-0.7507260640462239,-0.9295819600423175,True,False,觀察 (跌勢收斂),75.5999984741211,2026-07-30 00:00:00,75.22480926513671,0.1786697387695284,False,True,1.7710024412588548,True,0.001893156763780914,54.93752808964858,0.0017191343830665043,0.001710947656414123,1.0770208404658366,3.3123258049474913,8.717317247034085,1.0770208404658366,True,True,True,True,False,True,1.0,True,-0.020971995020010792,強勢 (RS強勁),1216.TW,統一,429560332288.0,20.487804,2.9687805,3.84,17430694.0,Consumer Defensive,nan,0.4107953066253957,1,v1,phase6a,2026-07-12,3,4,3,4,1,4,v1,146,0.7248576850094877,146,0.7248576850094877,80,0.8500948766603416,^TWII,yfinance,2y,2026-07-30,scan_20260730_125126,False,False
True,0,-0.011666933695475258,-0.06500021616617838,True,False,觀察 (跌勢收斂),9.9399995803833,2026-07-30 00:00:00,9.995999813079834,-0.0025000095367424535,False,False,0.9549815476734685,False,0.00024891505049466026,46.46453316331538,0.0002291065671910866,0.0002329970457315697,0.9184609559774515,3.274485722208431,5.68470913640482,0.9184609559774515,True,True,False,False,False,True,0.9919048622695067,False,-0.02549021899448134,偏強 (RS上升),1217.TW,愛之味,4915463168.0,20.708332,0.6625341,2.51,673357.0,Consumer Defensive,nan,0.5860531592183361,1,v1,phase6a,2026-07-12,1,2,1,2,1,2,v1,147,0.7229601518026565,147,0.7229601518026565,192,0.6375711574952562,^TWII,yfinance,2y,2026-07-30,scan_20260730_125126,False,False
True,0,1.2398287455240884,1.031622568766276,True,False,買入 (動能增強),40.45000076293945,2026-07-30 00:00:00,40.725321197509764,0.0006843566894545461,False,False,0.4757603805412328,False,0.0010129390751974117,41.14565102630743,0.0009360570196113153,0.0009447134015407724,0.872107803688027,3.820723983971064,7.445103766759864,0.872107803688027,True,True,False,False,False,True,0.9595927082785932,False,-0.04823527616613055,偏強 (RS上升),1229.TW,聯華,73801826304.0,16.051588,1.3271433,4.4,3836721.0,Industrials,nan,0.6180172067509336,2,v1,phase6a,2026-07-12,1,3,3,3,2,3,v1,39,0.9278937381404174,39,0.9278937381404174,90,0.8311195445920304,^TWII,yfinance,2y,2026-07-30,scan_20260730_125126,False,False
