is_squeezed,energy_level,momentum,prev_momentum,squeeze_on,fired,Signal,Close,timestamp,ma20,ma20_slope,ma20_converging,close_above_ma20,volume_expansion_ratio,volume_expansion,rs_ratio,rs_index,rs_ema20,rs_ema60,rs_slope_1d,rs_slope_5d,rs_slope_20d,rs_slope,rs_above_ema20,rs_above_ema60,rs_ema20_above_ema60,rs_new_high_60,rs_new_high_120,rs_rising_10,rs_percentile_60,rs_high_price_not_high,price_dist_to_high_60,rs_signal,ticker,name,marketCap,trailingPE,priceToBook,dividendYield,averageVolume,sector,value_score,ranking_score,ranking_score_version,feature_schema_version,feature_schema_date,rs_component_score,experimental_score,shadow_score_ma20,shadow_score_rs,composite_score,composite_score_v2,score_version,rank_position_v1,ranking_percentile_v1,rank_position,ranking_percentile,rank_position_v2,ranking_percentile_v2,benchmark_symbol,benchmark_source,benchmark_period,benchmark_last_date,scan_id,has_houyi,has_whale
True,0,-0.21666653951009113,-0.19833326339721677,True,False,賣出 (動能轉弱),7.03000020980835,2026-08-03 00:00:00,7.157999968528747,-0.021499991416931152,False,False,0.6950746036865809,False,0.00016203230883797025,31.972570656242826,0.00016437981754555519,0.00017215174422104503,-0.15010070901774197,1.615952442567048,2.0495813561216325,-0.15010070901774197,False,False,False,False,False,False,0.4090336878338896,False,-0.12015013627158921,中性,2007.TW,燁興,3730483712.0,nan,0.9355869,nan,413543,Basic Materials,0.598705501618123,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,193,0.47107438016528924,193,0.47107438016528924,219,0.39944903581267216,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-0.258334477742513,-0.23333422342936197,True,False,賣出 (動能轉弱),40.599998474121094,2026-08-03 00:00:00,40.952500343322754,-0.04500007629394531,False,False,1.0039622416320535,False,0.0009357768556537856,41.12510688039351,0.0009416419371553952,0.0009581269787128143,-0.06552092305107671,2.4961134613020297,4.517536654242571,-0.06552092305107671,False,False,False,False,False,False,0.4948896478195431,False,-0.02521015638151658,中性,2013.TW,中鋼構,8119999488.0,12.647974,1.3957165,5.87,137324,Basic Materials,0.7502578793929254,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,195,0.465564738292011,195,0.465564738292011,221,0.3939393939393939,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,0.00833320617675782,-1.5894571941954538e-07,True,False,買入 (動能增強),15.649999618530273,2026-08-03 00:00:00,15.762500047683716,-0.04250001907348633,False,False,0.36505499910949785,False,0.0003607120193205435,31.87332553066299,0.0003619453064974454,0.00036407748651576775,-0.03585435547427407,3.0517235066745974,6.210007526420425,-0.03585435547427407,False,False,False,False,False,False,0.5551839094826,False,-0.07121666087670342,中性,2012.TW,春雨,4362171392.0,nan,1.1425025,6.31,117623,Basic Materials,0.6910465725743714,4,v1,phase6a,2026-07-12,0,4,4,4,4,4,v1,8,0.9807162534435262,8,0.9807162534435262,18,0.953168044077135,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,True
True,0,-0.2333339055379232,-0.21666717529296875,True,False,賣出 (動能轉弱),21.100000381469727,2026-08-03 00:00:00,21.15250015258789,-0.03499994277954244,False,False,0.6595413135448088,False,0.00048632740771778694,65.2327522853431,0.0004881216514855438,0.0005033973801859867,-0.038677799797748325,2.2678244873261866,1.6931845085331299,-0.038677799797748325,False,False,False,False,False,False,0.46220025937004333,False,-0.07264788855421711,中性,2010.TW,春源,13665528832.0,9.055795,1.1317922,9.46,1819792,Basic Materials,0.8806220765693172,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,194,0.46831955922865015,194,0.46831955922865015,220,0.39669421487603307,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-0.4083328247070312,-0.22499974568684897,True,False,賣出 (動能轉弱),16.700000762939453,2026-08-03 00:00:00,17.067500114440918,-0.04499998092651225,True,False,0.6492454476031019,False,0.0003849131721844875,40.387129168567924,0.00039269947822435664,0.0004082870570839629,-0.20827735787084523,1.3716434699885705,1.4597134293551806,-0.20827735787084523,False,False,False,False,False,False,0.30260166252344234,False,-0.1140583328923328,中性,2014.TW,中鴻,23973586944.0,nan,2.0026383,nan,5785319,Basic Materials,0.4772218073188947,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,196,0.4628099173553719,196,0.4628099173553719,222,0.39118457300275483,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-0.21666685740152994,-0.18333371480305988,True,False,賣出 (動能轉弱),21.200000762939453,2026-08-03 00:00:00,21.28250045776367,-0.027499961853028054,True,False,0.5215642847180163,False,0.0004886322856993851,41.867817303641395,0.0004900080182782094,0.0005057987517966085,-0.02954465345138546,2.4320455967326238,3.4720838092549444,-0.02954465345138546,False,False,False,False,False,False,0.42395834310603564,False,-0.04288933959150365,中性,2020.TW,美亞,5661064192.0,10.927835,1.3830898,8.53,426661,Basic Materials,0.8217668453480602,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,197,0.46005509641873277,197,0.46005509641873277,223,0.3884297520661157,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-0.2583333651224772,-0.27500009536743164,True,False,觀察 (跌勢收斂),13.699999809265137,2026-08-03 00:00:00,13.824999904632568,0.0025000095367424535,False,False,0.8953419288555797,False,0.0003157670745269436,45.62270206213845,0.0003169830548801367,0.00032553065214753924,-0.04036375609745013,2.3913734353136595,5.521042893549821,-0.04036375609745013,False,False,False,False,False,False,0.5182838292601795,False,-0.03521126807859265,中性,2023.TW,燁輝,24727707648.0,nan,0.7985079,nan,2301242,Basic Materials,0.6208613393079413,1,v1,phase6a,2026-07-12,0,1,2,1,1,1,v1,97,0.7355371900826446,97,0.7355371900826446,128,0.650137741046832,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-0.08333333333333333,0.04166666666666666,True,False,賣出 (動能轉弱),13.550000190734863,2026-08-03 00:00:00,13.785000085830688,-0.019999980926513672,False,False,0.5973671895664204,False,0.00031230977953549186,29.21404625613456,0.00031762056977065347,0.00032974635182414876,-0.175696540728687,2.2709686911649207,3.3001863722023517,-0.175696540728687,False,False,False,False,False,False,0.3138828538787361,False,-0.07191781940413644,中性,2024.TW,志聯,1321124992.0,193.57143,1.1688087,nan,17451,Basic Materials,0.4150190637160489,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,198,0.4573002754820937,198,0.4573002754820937,224,0.3856749311294766,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,0.133332888285319,0.04166618982950846,True,False,買入 (動能增強),11.899999618530273,2026-08-03 00:00:00,11.877500057220459,-0.07750000953674352,False,True,0.6925984875741884,False,0.0002742794247247955,29.42847458189337,0.00027841191990132796,0.0002883084867562157,-0.15599938963378746,2.5326282393236754,-5.4570716989902674,-0.15599938963378746,False,False,False,False,False,True,0.20791381445659637,False,-0.2222222568509188,中性,2025.TW,千興,2054660352.0,74.375,1.2402292,nan,696586,Basic Materials,0.4330804606737157,4,v1,phase6a,2026-07-12,1,5,5,5,4,5,v1,9,0.977961432506887,9,0.977961432506887,5,0.9889807162534435,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,True
True,0,0.26523462931315106,0.3895184199015299,True,False,觀望 (動能減弱),20.450000762939453,2026-08-03 00:00:00,20.503287696838377,0.007428455352780361,False,False,1.6411298023863685,True,0.0004713457667802355,41.50534476770303,0.000472341793740905,0.0004760024154457792,-0.02219191219570149,3.0224619018550225,6.985946509630581,-0.02219191219570149,False,False,False,False,False,False,0.5126579030812927,False,-0.016826850334565435,中性,2029.TW,盛餘,6568131072.0,33.52459,0.6555328,2.9,255754,Basic Materials,0.5493517080061875,2,v1,phase6a,2026-07-12,0,2,3,2,2,2,v1,44,0.8815426997245179,44,0.8815426997245179,65,0.8236914600550964,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,True
True,0,-0.3249999682108561,-0.34999990463256836,True,False,觀察 (跌勢收斂),15.5,2026-08-03 00:00:00,15.647499942779541,-0.024937915802000887,True,False,0.6281627300701639,False,0.00035725472432909176,32.05623032912851,0.0003602794330715642,0.0003815987021581645,-0.08829515133637056,1.7688639628433034,1.1249541042163136,-0.08829515133637056,False,False,False,False,False,False,0.2395317795818923,False,-0.14000166148203141,中性,2028.TW,威致,5022341120.0,43.055553,1.0512038,1.29,164223,Basic Materials,0.39499556597658964,1,v1,phase6a,2026-07-12,0,1,1,1,1,1,v1,98,0.7327823691460055,98,0.7327823691460055,129,0.6473829201101928,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-539.1666666666667,-595.8333333333334,True,False,觀察 (跌勢收斂),8635.0,2026-08-03 00:00:00,8012.75,42.5,False,True,1.0312340739755401,False,0.1990254544891424,420.8560149168779,0.17944504333886702,0.15728910030445453,1.1619404914800846,1.8202921488286616,16.72932320409668,1.1619404914800846,True,True,True,True,True,True,1.0,True,-0.0023108030040439598,強勢 (RS強勁),2059.TW,川湖,822889611264.0,78.01066,26.099756,0.65,600773,Consumer Cyclical,0.07319131407390302,1,v1,phase6a,2026-07-12,3,4,3,4,1,4,v1,99,0.7300275482093664,99,0.7300275482093664,36,0.9035812672176309,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
False,0,7.5,4.25,False,True,強烈買入 (爆發),159.0,2026-08-03 00:00:00,146.475,0.5749999999999886,False,True,1.1741387582712466,False,0.0036647420108597154,24.995053168378842,0.0034621159635695132,0.0038855291036020627,0.6198889437921684,3.8960594572129637,-3.660019429209449,0.6198889437921684,True,False,False,False,False,True,0.42488730442518186,False,-0.20100502512562812,偏強 (RS上升),2072.TW,世紀風電,30528000000.0,10.823689,1.306878,4.6,564809,Industrials,0.7400256928714968,3,v1,phase6a,2026-07-12,1,4,5,4,3,4,v1,18,0.953168044077135,18,0.953168044077135,24,0.9366391184573003,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-1.3749993642171223,-1.291666030883789,True,False,賣出 (動能轉弱),33.349998474121094,2026-08-03 00:00:00,33.58249988555908,-0.04000015258789347,False,False,0.8884773965395066,False,0.0007686738394353395,35.00794072606961,0.0007635517828186312,0.0007780598590422218,0.07066250819314224,2.061760777765298,7.809204190250596,0.07066250819314224,True,False,False,False,False,False,0.7052455078859042,False,-0.034732294918613404,中性,2101.TW,南港,24040990720.0,11.191275,1.7904116,2.11,2132186,Consumer Cyclical,0.5655188503445062,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,199,0.45454545454545453,199,0.45454545454545453,225,0.38292011019283745,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,0.2583332061767578,0.20833333333333331,True,False,買入 (動能增強),19.25,2026-08-03 00:00:00,19.04749994277954,0.022500038146972656,False,True,1.436182115864964,False,0.0004436873189248397,42.816110399391796,0.00043772915830648867,0.0004413541395861214,0.14348477600196752,3.7109629677839706,9.16823321745972,0.14348477600196752,True,True,False,False,False,False,0.6311644516813363,False,-0.005167978268646012,偏強 (RS上升),2102.TW,泰豐,8846799872.0,3.0652866,0.9143155,nan,352340,Consumer Cyclical,0.7669378824207644,4,v1,phase6a,2026-07-12,0,4,6,4,4,4,v1,10,0.9752066115702479,10,0.9752066115702479,19,0.9504132231404959,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,True
True,0,0.5833333333333333,0.6083329518636067,True,False,觀望 (動能減弱),18.200000762939453,2026-08-03 00:00:00,17.9,0.015000057220458274,False,True,0.7619125864662734,False,0.0004194862100227867,29.962761419843325,0.00041252400030144544,0.0004124591234863979,0.17796987766629524,4.123153663702039,9.63318219328646,0.17796987766629524,True,True,True,False,False,False,0.6118259092662309,False,-0.010869503246587309,偏強 (RS上升),2106.TW,建大,17378998272.0,101.111115,0.8870261,3.58,1040512,Consumer Cyclical,0.48467442517122955,0,v1,phase6a,2026-07-12,1,1,2,1,0,1,v1,200,0.45179063360881544,200,0.45179063360881544,159,0.5647382920110193,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-0.1916666030883789,-0.041666666666666644,True,False,賣出 (動能轉弱),25.450000762939453,2026-08-03 00:00:00,25.777499866485595,-0.019999980926513672,False,False,0.47825587671473263,False,0.0005865892262412329,51.39042708339937,0.0005914330554717024,0.0005907902709171896,-0.08613613464033554,2.524932090214582,6.483231819827617,-0.08613613464033554,False,False,True,False,False,False,0.5203480626406407,False,-0.023032571658101797,中性,2107.TW,厚生,7726452224.0,17.797203,0.5798324,5.46,349391,Basic Materials,0.7768739385162401,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,201,0.4490358126721763,201,0.4490358126721763,226,0.38016528925619836,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,0.14166704813639322,0.2583335240681966,True,False,觀望 (動能減弱),21.850000381469727,2026-08-03 00:00:00,21.7625,0.03249998092651296,False,True,0.337457804345854,False,0.0005036139266369365,39.45285934971578,0.0004986668275342694,0.0004954262687682391,0.10453706143644936,2.992308205539218,10.387429947259452,0.10453706143644936,True,True,True,False,False,False,0.6509774602020103,False,-0.01576578240726978,偏強 (RS上升),2115.TW,六暉-KY,2280553472.0,17.204725,0.6832395,6.9,130189,Consumer Cyclical,0.8126828999470179,0,v1,phase6a,2026-07-12,1,1,2,1,0,1,v1,202,0.4462809917355372,202,0.4462809917355372,160,0.5619834710743802,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-0.7821439107259114,-0.6332944234212239,True,False,賣出 (動能轉弱),87.0,2026-08-03 00:00:00,88.10343284606934,-0.15602989196777628,False,False,0.8431726484817509,False,0.002005236194621354,41.351312090619224,0.0020249830664862507,0.0020845800107410443,-0.10254340589913591,2.5176299517385647,4.648971085185383,-0.10254340589913591,False,False,False,False,False,False,0.42891365741118054,False,-0.04351972565932327,中性,2211.TW,長榮鋼,36286918656.0,10.635696,1.3317617,7.47,705676,Basic Materials,0.820108091444011,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,203,0.44352617079889806,203,0.44352617079889806,227,0.3774104683195592,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,2,0.32500012715657545,0.48333295186360675,True,False,觀望 (動能減弱),50.20000076293945,2026-08-03 00:00:00,50.087500190734865,0.01000003814697692,False,True,0.6532546260058755,False,0.0011570443505731698,20.530103669673483,0.0011540873139444122,0.0011819876033546534,0.026978113679976268,3.0838839074585733,6.092197734268412,0.026978113679976268,True,False,False,False,False,False,0.5195947633825755,False,-0.056390976634907886,中性,2227.TW,裕日車,15059999744.0,53.978497,0.81952494,1.67,44508,Consumer Cyclical,0.42830865230050247,0,v1,phase6a,2026-07-12,0,0,2,0,0,0,v1,204,0.44077134986225897,204,0.44077134986225897,228,0.3746556473829201,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-2.357884724934896,-2.1462364196777344,True,False,賣出 (動能轉弱),78.69999694824219,2026-08-03 00:00:00,79.4484935760498,-0.2189788818359375,True,False,0.42013128329620814,False,0.0018139319815770726,48.53212140253241,0.0018251530618504355,0.001905316249092873,-0.06467416129696257,1.535390502303735,1.7233643955435252,-0.06467416129696257,False,False,False,False,False,False,0.3286719336754044,False,-0.0654877342256257,中性,2228.TW,劍麟,6278685696.0,18.963854,1.206907,5.76,179370,Consumer Cyclical,0.680703452299356,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,205,0.4380165289256198,205,0.4380165289256198,229,0.371900826446281,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,3.462867736816406,2.9026870727539062,True,False,買入 (動能增強),228.0,2026-08-03 00:00:00,224.54724807739257,0.010424041748024138,False,True,1.0413394662464925,False,0.005255101751421479,41.02108458213836,0.005189467215314191,0.005261366170108353,0.13331057974292904,3.576793425150182,5.168803786136,0.13331057974292904,True,False,False,False,False,True,0.6059526743792417,False,-0.031901642783417006,偏強 (RS上升),2247.TW,汎德永業,18401652736.0,15.1595745,1.4850131,14.35,98569,Consumer Cyclical,0.7573719253820932,2,v1,phase6a,2026-07-12,1,3,4,3,2,3,v1,45,0.8787878787878788,45,0.8787878787878788,40,0.8925619834710744,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-0.3083324432373047,-0.1583325068155924,True,False,賣出 (動能轉弱),31.399999618530273,2026-08-03 00:00:00,31.99499969482422,-0.042500019073482775,True,False,0.8477642475937569,False,0.0007237289166226851,35.88045480007253,0.0007352039769775529,0.0007440120551844866,-0.16402520463899561,2.217397375220309,4.224589394517353,-0.16402520463899561,False,False,False,False,False,False,0.5075453567241152,False,-0.09510089544244826,中性,2258.TW,鴻華先進-創,54750597120.0,nan,4.395912,nan,828519,Consumer Cyclical,0.3888473985561364,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,206,0.43526170798898073,206,0.43526170798898073,230,0.3691460055096419,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-0.7833334604899088,-0.5666662851969401,True,False,賣出 (動能轉弱),36.349998474121094,2026-08-03 00:00:00,35.882500076293944,0.03249988555908345,False,True,0.8928567381977953,False,0.0008378199151119379,60.5839982162406,0.0008238473804138612,0.0008168504749348955,0.1788466681625689,1.6027093761972866,4.592847941998923,0.1788466681625689,True,True,True,False,False,True,0.45864970812367395,False,-0.22741766071084712,偏強 (RS上升),2324.TW,仁寶,154746650624.0,27.537876,1.2100532,3.06,96073996,Technology,0.4994102341979154,1,v1,phase6a,2026-07-12,2,3,3,3,1,3,v1,100,0.7272727272727273,100,0.7272727272727273,51,0.8622589531680441,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,True,False
False,0,3.7999979654947915,3.688078562418619,False,True,強烈買入 (爆發),91.69999694824219,2026-08-03 00:00:00,86.56193199157715,0.11757583618164347,False,True,0.35699859568069986,False,0.0021135649761756655,68.46573686965242,0.0020157242687163118,0.0019723901900657427,0.5135580024165698,3.854983831198111,5.275749601476831,0.5135580024165698,True,True,True,False,False,True,0.8328403753377668,False,-0.021344717877683106,偏強 (RS上升),2347.TW,聯強,152950734848.0,15.947825,1.9460124,4.48,7747855,Technology,0.5916666781822811,3,v1,phase6a,2026-07-12,2,5,5,5,3,5,v1,19,0.9504132231404959,19,0.9504132231404959,8,0.9807162534435262,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-0.6333325703938802,0.6333338419596354,True,False,賣出 (動能轉弱),74.4000015258789,2026-08-03 00:00:00,76.96000022888184,-0.09500007629394247,False,False,1.9891793194089418,True,0.0017148227119491532,14.028305875154318,0.0017573143400041033,0.0017613548899025123,-0.2538787373396634,2.2779331913152623,10.08895557532865,-0.2538787373396634,False,False,False,False,False,False,0.5134609712735712,False,-0.0688360437417338,中性,2348.TW,海悅,11289072640.0,16.0,1.4000753,6.5,728239,Real Estate,0.7117466830423824,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,207,0.4325068870523416,207,0.4325068870523416,231,0.36639118457300274,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-1.650000254313151,-1.7833340962727864,True,False,觀察 (跌勢收斂),56.400001525878906,2026-08-03 00:00:00,55.82500019073486,-0.10000000000000142,False,True,0.7119031999266245,False,0.0012999462578895627,46.77932737247858,0.0012778656389890474,0.001306968725877164,0.18221876142827664,1.7676602092392635,4.456252431392693,0.18221876142827664,True,False,False,False,False,True,0.5176103809940085,False,-0.10935009623407022,偏強 (RS上升),2354.TW,鴻準,79776972800.0,26.72986,0.7460811,2.65,12443188,Technology,0.556175291810791,1,v1,phase6a,2026-07-12,1,2,2,2,1,2,v1,101,0.7245179063360881,101,0.7245179063360881,94,0.743801652892562,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,106.66666666666666,149.16666666666666,True,False,觀望 (動能減弱),1960.0,2026-08-03 00:00:00,1946.5,-11.0,False,True,1.5237215791292273,True,0.045175436108710956,344.4163562210711,0.04614403177802277,0.047333147394029586,-0.22046763535912284,0.9689667829763549,-5.831700807277096,-0.22046763535912284,False,False,False,False,False,True,0.2700887477547708,False,-0.24701800499014148,中性,2360.TW,致茂,830238687232.0,62.22222,29.941036,0.93,2915682,Technology,0.09526667041307994,0,v1,phase6a,2026-07-12,1,1,1,1,0,1,v1,208,0.4297520661157025,208,0.4297520661157025,161,0.559228650137741,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,0.34166590372721356,0.11666615804036462,True,False,買入 (動能增強),44.75,2026-08-03 00:00:00,42.79500026702881,-0.010000038146969814,False,True,1.732189288974918,True,0.0010314289621759262,42.21290527845305,0.0009869859301154106,0.0009821435544337363,0.47624729235926644,2.408491417722658,4.424281534189611,0.47624729235926644,True,True,True,False,False,True,0.7320103589933674,False,-0.09866129318403816,偏強 (RS上升),2362.TW,藍天,25865488384.0,20.248869,0.5847151,4.77,2015512,Technology,0.7243678413821849,2,v1,phase6a,2026-07-12,2,4,3,4,2,4,v1,46,0.8760330578512396,46,0.8760330578512396,32,0.9146005509641874,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,0.09999847412109375,0.5833320617675781,True,False,觀望 (動能減弱),70.69999694824219,2026-08-03 00:00:00,69.39500007629394,-0.04500007629394531,False,True,0.7001941107065377,False,0.0016295424464394768,68.9555444170096,0.0015970031103146162,0.001602574721992801,0.21493729548329732,2.4998991954734207,6.685657716904769,0.21493729548329732,True,True,False,False,False,True,0.6003607381777641,False,-0.12282880537594032,偏強 (RS上升),2364.TW,倫飛,3703952384.0,18.174807,4.741148,nan,379619,Technology,0.4071642886154894,2,v1,phase6a,2026-07-12,1,3,3,3,2,3,v1,47,0.8732782369146006,47,0.8732782369146006,41,0.8898071625344353,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,True
True,2,-0.21666653951009113,-0.06666692097981772,True,False,賣出 (動能轉弱),53.400001525878906,2026-08-03 00:00:00,53.910000228881835,-0.02499999999999858,False,False,0.6489940441915828,False,0.0012308001822129643,41.45909315058972,0.0012410342763229901,0.0012608011377353231,-0.08672917217013021,2.639890544937451,4.568270812780217,-0.08672917217013021,False,False,False,False,False,False,0.43945049629214694,False,-0.029146299368814632,中性,2373.TW,震旦行,11945886720.0,13.762887,1.7045455,6.85,53234,Industrials,0.7260731183690532,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,209,0.42699724517906334,209,0.42699724517906334,232,0.36363636363636365,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-5.999999999999999,-4.916666666666666,True,False,賣出 (動能轉弱),143.0,2026-08-03 00:00:00,144.275,0.025000000000005684,False,False,0.7707445934516538,False,0.003295962940584524,43.453087551615816,0.0032828430179698957,0.0031023891555914964,0.04208625597095228,1.328907351730857,9.108840874912417,0.04208625597095228,True,True,True,False,False,False,0.8299278894503305,False,-0.07741935483870965,偏強 (RS上升),2377.TW,微星,120814436352.0,15.068494,2.2000678,3.52,26408637,Technology,0.5376411468876519,1,v1,phase6a,2026-07-12,1,2,2,2,1,2,v1,102,0.721763085399449,102,0.721763085399449,95,0.7410468319559229,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,True,False
True,0,-1.4166666666666667,-1.6666666666666667,True,False,觀察 (跌勢收斂),106.0,2026-08-03 00:00:00,105.275,-0.07499999999998863,False,True,0.7236093646874329,False,0.0024431613405731436,37.67424058736874,0.0024400130215612836,0.00262456974240803,0.013583821699980625,1.6940611765318137,-1.4028593600674766,0.013583821699980625,True,False,False,False,False,True,0.24202878890193288,False,-0.23751511811474768,偏強 (RS上升),2385.TW,群光,77735952384.0,12.114285,1.8689611,6.79,5118478,Technology,0.7354441480410557,1,v1,phase6a,2026-07-12,1,2,2,2,1,2,v1,103,0.71900826446281,103,0.71900826446281,96,0.7382920110192838,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-2.349997202555338,-2.7999979654947915,True,False,觀察 (跌勢收斂),75.9000015258789,2026-08-03 00:00:00,71.86000061035156,0.23500022888183025,False,True,0.8933989155689088,False,0.0017493957497874523,34.309643019336875,0.001650525613355827,0.0016569071489657239,0.6345507651992044,1.1050249391954203,3.1469028231290608,0.6345507651992044,True,True,False,False,False,True,0.4466372191361816,False,-0.13696986384698306,偏強 (RS上升),2388.TW,威盛,41839869952.0,421.66666,1.9298737,0.07,11532894,Technology,0.15870796954227429,2,v1,phase6a,2026-07-12,1,3,4,3,2,3,v1,48,0.8705234159779615,48,0.8705234159779615,42,0.8870523415977961,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,True,False
True,1,-0.1416667302449544,-0.09166685740152994,True,False,賣出 (動能轉弱),28.25,2026-08-03 00:00:00,28.27249994277954,-0.019999980926513672,False,False,0.3288928580915865,False,0.0006511255459546349,41.66351935765901,0.0006486544021742501,0.0006411083645604872,0.04011762676601194,2.6997580926469533,7.078514891663601,0.04011762676601194,True,True,True,False,False,False,0.6428749113784834,False,-0.06611576136339925,偏強 (RS上升),2432.TW,倚天酷��-創,1747544960.0,14.868422,1.588328,5.95,87541,Technology,0.6958683267269533,0,v1,phase6a,2026-07-12,1,1,0,1,0,1,v1,210,0.42424242424242425,210,0.42424242424242425,162,0.5564738292011019,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-0.21666653951009113,-0.14999961853027344,True,False,賣出 (動能轉弱),41.79999923706055,2026-08-03 00:00:00,41.95999984741211,-0.014999961853028765,False,False,0.30781556993378906,False,0.0009634353035091813,43.117317237923956,0.000964981940273006,0.000987400811609371,-0.016868337196496164,2.6846789952111205,5.19187855810348,-0.016868337196496164,False,False,False,False,False,False,0.5137024304841821,False,-0.023473977991842254,中性,2433.TW,互盛電,6039933440.0,13.75,1.9671513,6.43,60599,Industrials,0.6927752518490494,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,211,0.4214876033057851,211,0.4214876033057851,233,0.3608815426997245,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,2,-0.09166622161865234,-0.024999618530273434,True,False,賣出 (動能轉弱),19.200000762939453,2026-08-03 00:00:00,19.257500171661377,-0.029999923706053977,False,False,1.3369297449228776,False,0.0004425349019149862,27.212796335809923,0.0004435970164631764,0.0004558503907316673,-0.025197049698899576,2.4914137972327444,4.151931653025542,-0.025197049698899576,False,False,False,False,False,False,0.4711030513952068,False,-0.039999961853027344,中性,2442.TW,新美齊,6244455424.0,4.4859815,0.8260907,0.4,1667221,Real Estate,0.6268671801300066,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,212,0.418732782369146,212,0.418732782369146,234,0.3581267217630854,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,2,-0.12499999999999999,-0.08333333333333333,True,False,賣出 (動能轉弱),28.649999618530273,2026-08-03 00:00:00,28.77499990463257,-0.019999980926513672,False,False,2.0536515095612735,True,0.0006603450139191366,41.46477641124075,0.000662568867315517,0.0006724217987448588,-0.035318163365705146,2.5971927562430164,4.334588579666887,-0.035318163365705146,False,False,False,False,False,False,0.48267426766889343,False,-0.041084457989653655,中性,2450.TW,神腦,7398948352.0,16.656977,1.1488951,5.41,242414,Technology,0.7087591679646043,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,213,0.41597796143250687,213,0.41597796143250687,235,0.35537190082644626,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
