is_squeezed,energy_level,momentum,prev_momentum,squeeze_on,fired,Signal,Close,timestamp,ticker,name,has_houyi,has_whale,composite_score
True,3,0.0,0.0,True,False,賣出 (動能轉弱),3.2699999809265137,2026-07-02 00:00:00,4804.TWO,大略-KY,False,False,0
True,3,-0.041667302449544266,-0.041667302449544266,True,False,賣出 (動能轉弱),30.399999618530273,2026-07-03 00:00:00,5523.TWO,豐謙,False,False,0
True,3,0.016667048136393227,-0.01666609446207682,True,False,買入 (動能增強),20.25,2026-07-03 00:00:00,6659.TWO,天明製藥,False,False,2
True,2,2.9933325449625645,3.401666005452473,True,False,觀望 (動能減弱),63.54999923706055,2026-07-03 00:00:00,0052.TW,富邦科技,False,False,0
True,2,6.6300048828125,7.596669514973958,True,False,觀望 (動能減弱),149.35000610351562,2026-07-03 00:00:00,0051.TW,元大中型100,False,False,0
True,2,8.836667378743488,10.203336079915365,True,False,觀望 (動能減弱),247.39999389648438,2026-07-03 00:00:00,0053.TW,元大電子,False,False,0
True,2,1.348333994547526,2.181666692097982,True,False,觀望 (動能減弱),41.540000915527344,2026-07-03 00:00:00,0055.TW,元大MSCI金融,False,False,0
True,2,4.248334248860677,4.8816680908203125,True,False,觀望 (動能減弱),108.3499984741211,2026-07-03 00:00:00,0050.TW,元大台灣50,False,False,0
True,2,1.7349999745686846,2.1433334350585933,True,False,觀望 (動能減弱),52.849998474121094,2026-07-03 00:00:00,0056.TW,元大高股息,False,False,0
True,2,13.703338623046873,15.578338623046873,True,False,觀望 (動能減弱),322.6000061035156,2026-07-03 00:00:00,0057.TW,富邦摩台,False,False,0
True,2,-0.05833355585734049,-0.02500009536743164,True,False,賣出 (動能轉弱),12.399999618530273,2026-07-03 00:00:00,1219.TW,福壽,False,False,0
True,2,0.0666662851969401,0.09999942779541016,True,False,觀望 (動能減弱),25.600000381469727,2026-07-03 00:00:00,1236.TW,宏亞,False,False,0
True,2,-0.150000254313151,-0.15000025431315103,True,False,觀察 (跌勢收斂),45.20000076293945,2026-07-03 00:00:00,1615.TW,大山,False,False,1
True,2,0.1333338419596354,0.15833409627278647,True,False,觀望 (動能減弱),18.049999237060547,2026-07-03 00:00:00,2255.TWO,凱銳光電,False,False,0
True,2,-0.16666666666666669,0.0833333333333333,True,False,賣出 (動能轉弱),180.0,2026-07-03 00:00:00,2707.TW,晶華,False,False,0
True,2,0.5102195739746094,0.3768866856892903,True,False,買入 (動能增強),26.299999237060547,2026-07-03 00:00:00,3097.TWO,拍檔,False,True,4
True,2,-0.08333333333333333,0.33333333333333337,True,False,賣出 (動能轉弱),123.5,2026-07-03 00:00:00,3633.TWO,云光,False,False,0
True,2,-0.20964940388997394,-0.18070284525553384,True,False,賣出 (動能轉弱),54.400001525878906,2026-07-03 00:00:00,3705.TW,永信,False,False,0
True,2,0.03000005086263021,-0.05666661262512207,True,False,買入 (動能增強),7.880000114440918,2026-07-03 00:00:00,4115.TWO,善德生技,False,False,2
