is_squeezed,energy_level,momentum,fired,Signal,timestamp,ticker,name
True,3,-0.02500009536743164,False,賣出 (動能轉弱),2026-03-26 00:00:00,4502.TWO,健信
True,3,-0.46666653951009107,False,賣出 (動能轉弱),2026-03-26 00:00:00,6595.TWO,光禹國際
True,2,-0.18166669209798175,False,賣出 (動能轉弱),2026-03-26 00:00:00,4194.TWO,禾生技
True,2,-0.0016665458679199214,False,賣出 (動能轉弱),2026-03-26 00:00:00,5531.TW,鄉林
True,2,0.266666571299235,False,買入 (動能增強),2026-03-26 00:00:00,5859.TWO,遠壽
True,2,-0.4333356221516927,False,觀察 (跌勢收斂),2026-03-26 00:00:00,6738.TWO,鼎��
True,2,-0.366668701171875,False,觀察 (跌勢收斂),2026-03-26 00:00:00,6926.TWO,聖安生醫
True,2,0.8916667302449544,False,買入 (動能增強),2026-03-26 00:00:00,6929.TWO,佑全
True,2,0.17499860127766925,False,買入 (動能增強),2026-03-26 00:00:00,7737.TWO,凱鈿
True,2,-0.6499996185302734,False,觀察 (跌勢收斂),2026-03-26 00:00:00,7797.TWO,Q BURGER
True,2,0.049999237060546875,False,買入 (動能增強),2026-03-26 00:00:00,7806.TWO,精華生醫
True,2,-0.6416670481363932,False,賣出 (動能轉弱),2026-03-26 00:00:00,7833.TWO,綠岩能源
True,2,-0.2833328247070312,False,觀察 (跌勢收斂),2026-03-26 00:00:00,7865.TWO,金聯成
True,2,3.083333333333333,False,觀望 (動能減弱),2026-03-26 00:00:00,7883.TWO,饗賓
True,2,0.1333335240681966,False,觀望 (動能減弱),2026-03-26 00:00:00,8024.TWO,佑華
True,2,0.008333365122477211,False,買入 (動能增強),2026-03-26 00:00:00,8443.TW,阿瘦
True,1,0.17500019073486325,False,買入 (動能增強),2026-03-26 00:00:00,1260.TWO,富味鄉
True,1,-1.5894571940046343e-07,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1324.TW,地球
True,1,-0.041666666666666664,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1506.TW,正道
True,1,0.36666711171468097,False,買入 (動能增強),2026-03-26 00:00:00,1528.TW,恩德
True,1,0.10833326975504556,False,買入 (動能增強),2026-03-26 00:00:00,1742.TWO,台蠟
True,1,0.04166698455810547,False,買入 (動能增強),2026-03-26 00:00:00,1737.TW,臺鹽
True,1,0.033333301544189446,False,觀望 (動能減弱),2026-03-26 00:00:00,1813.TWO,寶利徠
True,1,-0.16666650772094727,False,賣出 (動能轉弱),2026-03-26 00:00:00,2023.TW,燁輝
True,1,0.3166656494140625,False,觀望 (動能減弱),2026-03-26 00:00:00,2027.TW,大成鋼
True,1,-2.833333333333333,False,觀察 (跌勢收斂),2026-03-26 00:00:00,2385.TW,群光
True,1,1.4083334604899087,False,買入 (動能增強),2026-03-26 00:00:00,2740.TWO,天蔥
True,1,-0.3249998092651367,False,觀察 (跌勢收斂),2026-03-26 00:00:00,2741.TWO,老四川
True,1,-1.0666656494140625,False,賣出 (動能轉弱),2026-03-26 00:00:00,2758.TWO,路易莎咖啡
True,1,-0.0666666030883789,False,賣出 (動能轉弱),2026-03-26 00:00:00,2901.TW,欣欣
True,1,-0.4666671752929687,False,觀察 (跌勢收斂),2026-03-26 00:00:00,2926.TWO,誠品生活
True,1,-0.1333335240681966,False,賣出 (動能轉弱),2026-03-26 00:00:00,2940.TWO,歐都納
True,1,-0.2833340962727865,False,觀察 (跌勢收斂),2026-03-26 00:00:00,3205.TWO,佰研
True,1,0.10000006357828775,False,觀望 (動能減弱),2026-03-26 00:00:00,3252.TWO,海灣
True,1,-0.07499949137369791,False,觀察 (跌勢收斂),2026-03-26 00:00:00,3118.TWO,進階
True,1,-0.04166666666666667,False,觀察 (跌勢收斂),2026-03-26 00:00:00,3432.TW,台端
True,1,-0.28333409627278644,False,觀察 (跌勢收斂),2026-03-26 00:00:00,3473.TWO,智通聯網
True,1,0.016666412353515625,False,觀望 (動能減弱),2026-03-25 00:00:00,3454.TW,晶睿
True,1,8.416666666666666,False,買入 (動能增強),2026-03-26 00:00:00,3526.TWO,凡甲
True,1,-0.7916673024495442,False,觀察 (跌勢收斂),2026-03-26 00:00:00,4127.TWO,天良
True,1,-0.5583333969116211,False,賣出 (動能轉弱),2026-03-26 00:00:00,4172.TWO,因華
True,1,-1.4083334604899087,False,觀察 (跌勢收斂),2026-03-26 00:00:00,4178.TWO,永笙-KY
True,1,0.12833356857299805,False,買入 (動能增強),2026-03-25 00:00:00,4406.TWO,新昕纖
True,1,-0.1333335240681966,False,觀察 (跌勢收斂),2026-03-26 00:00:00,4538.TWO,大詠城
True,1,0.04166634877522786,False,買入 (動能增強),2026-03-26 00:00:00,4558.TWO,寶緯
True,1,0.2149999936421712,False,觀望 (動能減弱),2026-03-26 00:00:00,4702.TWO,中美實
True,1,0.31666692097981763,False,買入 (動能增強),2026-03-26 00:00:00,4907.TWO,富宇
True,1,0.03333314259847005,False,觀望 (動能減弱),2026-03-26 00:00:00,4972.TWO,湯石照明
True,1,0.29999796549479163,False,觀望 (動能減弱),2026-03-26 00:00:00,4987.TWO,科誠
True,1,-0.44166628519694007,False,賣出 (動能轉弱),2026-03-26 00:00:00,5211.TWO,蒙恬
True,1,0.5583330790201823,False,買入 (動能增強),2026-03-26 00:00:00,5205.TWO,中茂
True,1,0.5833333333333335,False,買入 (動能增強),2026-03-26 00:00:00,5236.TWO,凌陽創新
True,1,-0.04999955495198567,False,賣出 (動能轉弱),2026-03-26 00:00:00,5348.TWO,正能量智能
True,1,-0.15833330154418945,False,賣出 (動能轉弱),2026-03-26 00:00:00,5450.TWO,南良
True,1,0.23333295186360675,False,觀望 (動能減弱),2026-03-26 00:00:00,5514.TWO,三豐
True,1,-0.025000095367431634,False,賣出 (動能轉弱),2026-03-26 00:00:00,5863.TWO,瑞興銀
True,1,0.09499994913736978,False,買入 (動能增強),2026-03-26 00:00:00,5907.TW,大洋-KY
True,1,0.36666742960611975,False,觀望 (動能減弱),2026-03-26 00:00:00,6023.TWO,元大期
True,1,0.18166653315226236,False,買入 (動能增強),2026-03-26 00:00:00,6027.TWO,德信
True,1,-0.07500012715657552,False,觀察 (跌勢收斂),2026-03-26 00:00:00,6109.TWO,亞元
True,1,-0.04999987284342447,False,觀察 (跌勢收斂),2026-03-26 00:00:00,6184.TW,大豐電
True,1,-1.30181884765625,False,觀察 (跌勢收斂),2026-03-26 00:00:00,6423.TWO,億而得
True,1,0.9026031494140625,False,買入 (動能增強),2026-03-26 00:00:00,6523.TWO,達爾膚
True,1,0.28333282470703125,False,買入 (動能增強),2026-03-26 00:00:00,6661.TWO,威健生技
True,1,-0.0666672388712565,False,觀察 (跌勢收斂),2026-03-26 00:00:00,6665.TWO,康聯生醫
True,1,-0.8916667302449544,False,賣出 (動能轉弱),2026-03-26 00:00:00,6704.TWO,國璽幹細胞
True,1,-0.8083337148030598,False,觀察 (跌勢收斂),2026-03-26 00:00:00,6723.TWO,傑智環境
True,1,-0.8333333333333334,False,賣出 (動能轉弱),2026-03-26 00:00:00,6748.TWO,亞果生醫
True,1,-0.9250001907348633,False,觀察 (跌勢收斂),2026-03-26 00:00:00,6787.TWO,晶瑞光
True,1,-0.059999942779541016,False,觀察 (跌勢收斂),2026-03-26 00:00:00,6793.TWO,天力離岸
True,1,-0.5166668891906738,False,觀察 (跌勢收斂),2026-03-26 00:00:00,6797.TWO,圓點奈米
True,1,-0.2749999364217122,False,賣出 (動能轉弱),2026-03-26 00:00:00,6814.TWO,路迦生醫
True,1,-0.48333231608072913,False,觀察 (跌勢收斂),2026-03-26 00:00:00,6846.TWO,綠茵
True,1,0.11666615804036459,False,觀望 (動能減弱),2026-03-25 00:00:00,6844.TWO,諾貝兒
True,1,-1.2833334604899087,False,賣出 (動能轉弱),2026-03-26 00:00:00,6886.TWO,遠東生技
True,1,-0.32499885559082026,False,觀察 (跌勢收斂),2026-03-26 00:00:00,6927.TWO,聯合聚晶
True,1,-0.1916666030883789,False,觀察 (跌勢收斂),2026-03-26 00:00:00,6971.TWO,惠民實業
True,1,-0.5499998728434244,False,賣出 (動能轉弱),2026-03-26 00:00:00,6995.TWO,野獸國
True,1,0.29166682561238605,False,買入 (動能增強),2026-03-26 00:00:00,7551.TWO,知識科技
True,1,-1.4166666666666665,False,觀察 (跌勢收斂),2026-03-26 00:00:00,7689.TWO,大鵬科CLMX
True,1,0.34166622161865234,False,觀望 (動能減弱),2026-03-26 00:00:00,7590.TWO,怡和國際
True,1,-0.4750003814697265,False,觀察 (跌勢收斂),2026-03-26 00:00:00,7758.TWO,睿騰能源
True,1,-6.333333333333334,False,觀察 (跌勢收斂),2026-03-26 00:00:00,8210.TW,勤誠
True,1,0.08333333333333333,False,買入 (動能增強),2026-03-26 00:00:00,8329.TWO,台視
True,1,0.04166682561238606,False,買入 (動能增強),2026-03-26 00:00:00,8411.TW,福貞-KY
True,1,-0.18499994277954102,False,觀察 (跌勢收斂),2026-03-25 00:00:00,8488.TW,吉源-KY
True,1,-0.07499949137369792,False,賣出 (動能轉弱),2026-03-26 00:00:00,9925.TW,新保
True,1,0.04166634877522786,False,觀望 (動能減弱),2026-03-26 00:00:00,9928.TW,中視
True,0,0.12166674931844075,False,觀望 (動能減弱),2026-03-26 00:00:00,1213.TW,大飲
True,0,-0.7583325703938801,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1225.TW,福懋油
True,0,0.10000006357828775,False,買入 (動能增強),2026-03-26 00:00:00,1219.TW,福壽
True,0,-1.3333333333333333,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1232.TW,大統益
True,0,0.24999936421712238,False,買入 (動能增強),2026-03-26 00:00:00,1229.TW,聯華
True,0,-1.0083328882853189,False,賣出 (動能轉弱),2026-03-26 00:00:00,1236.TW,宏亞
True,0,-0.08333333333333329,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1264.TWO,德麥
True,0,-2.583333333333333,False,觀察 (跌勢收斂),2026-03-25 00:00:00,1268.TWO,漢來美食
True,0,0.4666665395100912,False,觀望 (動能減弱),2026-03-26 00:00:00,1240.TWO,茂生農經
True,0,-1.4416675567626953,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1301.TW,台塑
True,0,0.3666667938232422,False,買入 (動能增強),2026-03-26 00:00:00,1307.TW,三芳
True,0,-0.24999999999999997,False,賣出 (動能轉弱),2026-03-26 00:00:00,1315.TW,達新
True,0,0.04166650772094728,False,觀望 (動能減弱),2026-03-26 00:00:00,1313.TW,聯成
True,0,0.625,False,觀望 (動能減弱),2026-03-26 00:00:00,1312.TW,國喬
True,0,-0.27499961853027344,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1321.TW,大洋
True,0,-0.14333327611287433,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1413.TW,宏洲
True,0,-0.008333206176757812,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1416.TW,廣豐
True,0,-0.4833335876464844,False,觀察 (跌勢收斂),2026-03-25 00:00:00,1418.TW,東華
True,0,0.23333358764648438,False,買入 (動能增強),2026-03-26 00:00:00,1436.TW,華友聯
True,0,-0.06333335240681966,False,賣出 (動能轉弱),2026-03-26 00:00:00,1441.TW,大東
True,0,0.058333396911621066,False,買入 (動能增強),2026-03-26 00:00:00,1439.TW,雋揚
True,0,-0.42499987284342444,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1451.TW,年興
True,0,0.0666666030883789,False,買入 (動能增強),2026-03-26 00:00:00,1453.TW,大將
True,0,-0.6083329518636067,False,觀察 (跌勢收斂),2026-03-25 00:00:00,1470.TW,大統新創
True,0,0.8416666984558105,False,買入 (動能增強),2026-03-26 00:00:00,1471.TW,首利
True,0,-0.125,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1463.TW,強盛新
True,0,-1.150000254313151,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1525.TW,江申
True,0,0.4166663487752278,False,觀望 (動能減弱),2026-03-26 00:00:00,1533.TW,車王電
True,0,0.3333333333333333,False,買入 (動能增強),2026-03-26 00:00:00,1537.TW,廣隆
True,0,1.016667366027832,False,買入 (動能增強),2026-03-26 00:00:00,1541.TW,錩泰
True,0,0.6666666666666666,False,觀望 (動能減弱),2026-03-26 00:00:00,1580.TWO,新麥
True,0,1.1583334604899087,False,買入 (動能增強),2026-03-26 00:00:00,1570.TWO,力肯
True,0,2.4166666666666665,False,買入 (動能增強),2026-03-26 00:00:00,1595.TWO,川寶
False,0,-0.09833335876464844,True,強烈賣出 (跌破),2026-03-25 00:00:00,1594.TWO,日高
True,0,1.9333337148030598,False,買入 (動能增強),2026-03-26 00:00:00,1717.TW,長興
True,0,-1.3999989827473958,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1720.TW,生達
True,0,-0.11365254720052081,False,賣出 (動能轉弱),2026-03-26 00:00:00,1712.TW,興農
True,0,-0.9166666666666666,False,賣出 (動能轉弱),2026-03-26 00:00:00,1722.TW,台肥
True,0,0.3200000921885172,False,觀望 (動能減弱),2026-03-26 00:00:00,1718.TW,中纖
True,0,-0.1549997329711914,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1714.TW,和桐
True,0,-0.5,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1730.TW,花仙子
True,0,-0.11666679382324219,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1731.TW,美吾華
True,0,0.46666717529296875,False,買入 (動能增強),2026-03-26 00:00:00,1734.TW,杏輝
True,0,-1.25,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1773.TW,勝一
True,0,0.3333333333333333,False,觀望 (動能減弱),2026-03-26 00:00:00,1788.TWO,杏昌
True,0,0.16666698455810547,False,觀望 (動能減弱),2026-03-26 00:00:00,1780.TWO,立弘
True,0,0.3500000635782877,False,觀望 (動能減弱),2026-03-26 00:00:00,1789.TW,神隆
True,0,-0.016667048136393227,False,觀察 (跌勢收斂),2026-03-26 00:00:00,1817.TW,凱撒衛
True,0,0.5333340962727865,False,買入 (動能增強),2026-03-26 00:00:00,1815.TWO,富喬
True,0,0.494999885559082,False,買入 (動能增強),2026-03-26 00:00:00,2017.TW,官田鋼
True,0,0.4754759470621744,False,觀望 (動能減弱),2026-03-26 00:00:00,2015.TW,豐興
True,0,0.26666673024495446,False,買入 (動能增強),2026-03-26 00:00:00,2020.TW,美亞
True,0,0.4916671117146809,False,買入 (動能增強),2026-03-26 00:00:00,2034.TW,允強
False,0,0.7416669527689616,True,強烈買入 (爆發),2026-03-26 00:00:00,2038.TW,海光
True,0,-0.5833333333333333,False,觀察 (跌勢收斂),2026-03-26 00:00:00,2061.TWO,風青
