is_squeezed,energy_level,momentum,prev_momentum,squeeze_on,fired,Signal,Close,timestamp,ma20,ma20_slope,ma20_converging,close_above_ma20,volume_expansion_ratio,volume_expansion,rs_ratio,rs_index,rs_ema20,rs_ema60,rs_slope_1d,rs_slope_5d,rs_slope_20d,rs_slope,rs_above_ema20,rs_above_ema60,rs_ema20_above_ema60,rs_new_high_60,rs_new_high_120,rs_rising_10,rs_percentile_60,rs_high_price_not_high,price_dist_to_high_60,rs_signal,ticker,name,ranking_score,ranking_score_version,feature_schema_version,feature_schema_date,rs_component_score,experimental_score,shadow_score_ma20,shadow_score_rs,composite_score,composite_score_v2,score_version,rank_position_v1,ranking_percentile_v1,rank_position,ranking_percentile,rank_position_v2,ranking_percentile_v2,benchmark_symbol,benchmark_source,benchmark_period,benchmark_last_date,scan_id,has_houyi,has_whale
True,0,7.012858072916666,5.927411397298176,True,False,買入 (動能增強),258.0,2026-09-03 00:00:00,252.80680465698242,0.6687942504882756,False,True,1.1095309954473658,False,0.005626104758091039,110.74868564028243,0.005595122522803157,0.006004682515569884,0.05832204677573838,0.9431446034643187,-0.7588699739999649,0.05832204677573838,True,False,False,False,False,True,0.2045127793200376,False,-0.34460148898671716,偏強 (RS上升),4760.TWO,勤凱,2,v1,phase6a,2026-07-12,1,3,4,3,2,3,v1,156,0.8027989821882952,156,0.8027989821882952,76,0.9045801526717557,^TWII,yfinance,2y,2026-09-03,scan_20260903_151033,False,False
True,1,0.3249998092651367,0.29166634877522785,True,False,買入 (動能增強),22.950000762939453,2026-09-03 00:00:00,23.44499988555908,0.007500076293943891,False,False,0.5065474009714768,False,0.0005004616608161497,44.13694576295462,0.0005140310123367423,0.0005374737119777214,-0.27710288885440804,-0.5494137053649317,-1.990233571890887,-0.27710288885440804,False,False,False,False,False,False,0.12348341421859453,False,-0.3838925969680683,中性,3550.TW,聯穎,2,v1,phase6a,2026-07-12,0,2,3,2,2,2,v1,140,0.8231552162849872,140,0.8231552162849872,149,0.811704834605598,^TWII,yfinance,2y,2026-09-03,scan_20260903_151033,False,False
False,0,2.008333206176758,1.8750006357828775,False,True,強烈買入 (爆發),45.04999923706055,2026-09-03 00:00:00,44.71750011444092,-0.01000003814697692,False,True,0.5343929574915461,False,0.0009823876552698607,50.281835867891054,0.000986823003076384,0.001022711270256669,-0.04728891940313229,0.15346224970904654,-0.9933487234816463,-0.04728891940313229,False,False,False,False,False,False,0.2816494992295938,False,-0.11035374280338772,中性,6275.TWO,元山,3,v1,phase6a,2026-07-12,0,3,4,3,3,3,v1,54,0.9325699745547074,54,0.9325699745547074,63,0.9211195928753181,^TWII,yfinance,2y,2026-09-03,scan_20260903_151033,False,False
False,0,-0.5499992370605469,-0.5333328247070312,False,True,強烈賣出 (跌破),65.5,2026-09-03 00:00:00,64.74000053405761,0.05999984741210085,False,True,2.1695096518902734,True,0.00142833279711226,55.172639994661175,0.0014272993414881537,0.0014940052387202379,0.007622303975307609,-1.3672778849258105,-5.405764473211583,0.007622303975307609,True,False,False,False,False,False,0.2227016549762386,False,-0.05346816634991447,中性,6590.TWO,普鴻,0,v1,phase6a,2026-07-12,0,0,2,0,0,0,v1,698,0.11323155216284987,698,0.11323155216284987,699,0.11195928753180662,^TWII,yfinance,2y,2026-09-03,scan_20260903_151033,False,False
False,0,-4.5166676839192705,-4.100001017252604,False,True,強烈賣出 (跌破),69.30000305175781,2026-09-03 00:00:00,74.875,-0.37999992370605185,False,False,0.6733402118259055,False,0.0015111979725008456,90.72503410955059,0.001650764218237062,0.0018123693358263237,-0.8821121084404582,-3.1158633154910187,-12.716108275271177,-0.8821121084404582,False,False,False,False,False,False,0.0,False,-0.3940245644711461,中性,6175.TWO,立敦,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,668,0.15139949109414758,668,0.15139949109414758,670,0.14885496183206107,^TWII,yfinance,2y,2026-09-03,scan_20260903_151033,False,False
True,0,-1.5833333333333333,-0.8333333333333333,True,False,賣出 (動能轉弱),100.0,2026-09-03 00:00:00,101.95,0.125,False,False,0.9286774862580446,False,0.0021806607589500153,47.10892409787682,0.0022257977843645623,0.0023400720556656517,-0.21300880304286895,-1.273085414816233,-0.3607017948926261,-0.21300880304286895,False,False,False,False,False,False,0.14870818243179237,False,-0.1561181434599156,中性,3708.TW,上緯投控,0,v1,phase6a,2026-07-12,0,0,1,0,0,0,v1,589,0.25190839694656486,589,0.25190839694656486,592,0.2480916030534351,^TWII,yfinance,2y,2026-09-03,scan_20260903_151033,False,False
True,1,0.16666793823242188,0.28333536783854163,True,False,觀望 (動能減弱),75.4000015258789,2026-09-03 00:00:00,76.36499977111816,0.04000015258789347,False,False,0.5784777463113802,False,0.0016442182455225541,37.80926475754689,0.0016786918458912806,0.0017426613067357685,-0.21570204512393332,-1.346592733704044,-3.8599325587037048,-0.21570204512393332,False,False,False,False,False,False,0.21701770065789244,False,-0.062189053546107376,中性,6923.TW,中台,2,v1,phase6a,2026-07-12,0,2,3,2,2,2,v1,207,0.7379134860050891,207,0.7379134860050891,209,0.7353689567430025,^TWII,yfinance,2y,2026-09-03,scan_20260903_151033,False,True
True,0,0.7666664123535157,0.9499998092651367,True,False,觀望 (動能減弱),16.299999237060547,2026-09-03 00:00:00,17.160000133514405,-0.05000000000000071,False,False,0.9999605558877124,False,0.0003554476870717312,50.33734030777861,0.0003840613907438587,0.0004021571666186664,-0.7781390098979379,-2.0002736352030315,-11.023461211718432,-0.7781390098979379,False,False,False,False,False,False,0.11514518011840968,False,-0.41681578561265464,中性,6573.TW,虹揚-KY,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,696,0.11577608142493638,696,0.11577608142493638,697,0.11450381679389313,^TWII,yfinance,2y,2026-09-03,scan_20260903_151033,False,False
True,0,-5.433333714803059,-3.800000508626302,True,False,賣出 (動能轉弱),62.79999923706055,2026-09-03 00:00:00,67.8200002670288,-0.04500007629394531,True,False,0.32140376556390043,False,0.0013694549399834884,114.42347421490507,0.001461368513998006,0.0014000995140144772,-0.6577040188500471,-2.3700565115848393,0.5233298242040885,-0.6577040188500471,False,False,True,False,False,False,0.5192846903695355,False,-0.17040948786301358,中性,4541.TWO,晟田,1,v1,phase6a,2026-07-12,0,1,1,1,1,1,v1,319,0.5954198473282443,319,0.5954198473282443,322,0.5916030534351145,^TWII,yfinance,2y,2026-09-03,scan_20260903_151033,True,False
False,0,-1.5833326975504556,-1.4666659037272134,False,True,強烈賣出 (跌破),50.400001525878906,2026-09-03 00:00:00,51.56500015258789,-0.11999988555908203,True,False,0.22855007805152985,False,0.0010990530557850502,105.09365727834192,0.0011450018893175485,0.001194892307140692,-0.42064332184363895,-2.688235515527704,-12.30098708321633,-0.42064332184363895,False,False,False,False,False,False,0.06892279330563385,False,-0.3057850883585841,中性,4442.TWO,竣邦-KY,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,606,0.23027989821882952,606,0.23027989821882952,609,0.22646310432569974,^TWII,yfinance,2y,2026-09-03,scan_20260903_151033,False,False
